"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032479","regulation of type I interferon production","6/662","80/19443",0.055060979346548,0.286589917274487,0.247761353247387,"Myd88/Zfp64/Rnf26/Hmgb2/Stat1/Traf3",6
"GO:0001935","endothelial cell proliferation","9/662","143/19443",0.0559398962883069,0.29051033780287,0.251150616570565,"Sparc/Akt1/Fgfbp1/Xbp1/Tgfbr1/Itgb1bp1/Pold4/Hmgb2/Stat1",9
"GO:1903900","regulation of viral life cycle","9/662","143/19443",0.0559398962883069,0.29051033780287,0.251150616570565,"Kpna2/Fam111a/Ifitm3/Ppih/Adar/Pkn2/P4hb/Trim8/Stom",9
"GO:0018209","peptidyl-serine modification","17/662","327/19443",0.0561560302589637,0.291029830405862,0.251599725846786,"Bcar3/Akt1/Cab39/Ccnb1/Tgfbr1/Spry2/Src/Cd44/Aurkb/Vrk1/Met/Pkn2/Hsp90aa1/Gpd1l/Rps6ka4/Cdk1/Dyrk1a",17
"GO:0009913","epidermal cell differentiation","12/662","210/19443",0.0561658608225938,0.291029830405862,0.251599725846786,"Jag1/Krt6b/Krt6a/Casp3/Cdh3/Pphln1/Sfn/Krt16/Sod1/Alg10b/Slc4a7/Cyp26b1",12
"GO:0046394","carboxylic acid biosynthetic process","15/662","280/19443",0.0567907390992691,0.293284738571313,0.253549128337403,"Ass1/Gart/Got2/Sephs2/Ldha/Nfkb1/Gls/Mthfd1/Enoph1/Cad/Elovl7/Pycr2/Ptges/Psat1/Gsto1",15
"GO:1903706","regulation of hemopoiesis","20/662","400/19443",0.0567921403581702,0.293284738571313,0.253549128337403,"Adam8/Hspa9/Nfkbia/Xbp1/Il4ra/Jag1/Fos/Cd44/Kat2a/Tjp2/Ptk2b/Ubash3b/Hmgb2/Hsp90aa1/Ptpn2/Stat1/Hif1a/Cib1/Ppargc1b/Cyp26b1",20
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","8/662","122/19443",0.0569766872165649,0.293284738571313,0.253549128337403,"Zfand2a/Il33/Akt1/Uchl5/Sdcbp/Dda1/Ubqln4/Rad23b",8
"GO:0000460","maturation of 5.8S rRNA","3/662","26/19443",0.05717212233941,0.293284738571313,0.253549128337403,"Bop1/Exosc8/Ftsj3",3
"GO:0006929","substrate-dependent cell migration","3/662","26/19443",0.05717212233941,0.293284738571313,0.253549128337403,"Adam8/Itgb1bp1/Fbln1",3
"GO:0051497","negative regulation of stress fiber assembly","3/662","26/19443",0.05717212233941,0.293284738571313,0.253549128337403,"Clasp1/Met/Ppfia1",3
"GO:0060716","labyrinthine layer blood vessel development","3/662","26/19443",0.05717212233941,0.293284738571313,0.253549128337403,"Junb/Akt1/Tmed2",3
"GO:0150117","positive regulation of cell-substrate junction organization","3/662","26/19443",0.05717212233941,0.293284738571313,0.253549128337403,"Itgb1bp1/Map4k4/Ptprj",3
"GO:1900078","positive regulation of cellular response to insulin stimulus","3/662","26/19443",0.05717212233941,0.293284738571313,0.253549128337403,"Src/Gnai2/Osbpl8",3
"GO:0042307","positive regulation of protein import into nucleus","4/662","43/19443",0.0577756120283756,0.295386945211956,0.255366518031516,"Xbp1/Tardbp/Flna/Ipo5",4
"GO:1901985","positive regulation of protein acetylation","4/662","43/19443",0.0577756120283756,0.295386945211956,0.255366518031516,"Xbp1/Ruvbl2/Kat2a/Rps6ka4",4
"GO:0044106","cellular amine metabolic process","6/662","81/19443",0.0578375563428861,0.295386945211956,0.255366518031516,"Vps35/Sat1/Smox/Odc1/Maoa/Vhl",6
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","6/662","81/19443",0.0578375563428861,0.295386945211956,0.255366518031516,"Nadk/Map4k4/Hmgcr/Efna5/Hif1a/Eny2",6
"GO:0016053","organic acid biosynthetic process","15/662","281/19443",0.0582052836671727,0.296936888642022,0.256706467759484,"Ass1/Gart/Got2/Sephs2/Ldha/Nfkb1/Gls/Mthfd1/Enoph1/Cad/Elovl7/Pycr2/Ptges/Psat1/Gsto1",15
"GO:0060562","epithelial tube morphogenesis","19/662","377/19443",0.0583901348864113,0.297551492221602,0.257237801925164,"Acvr1/B4galt1/Tmed2/Enah/Spry2/Src/Cd44/Mtss1/Pxn/Casp3/Kat2a/Dlg5/Met/Ccm2/Kdm2a/Mthfd1/Hif1a/Hs2st1/Kras",19
"GO:0006470","protein dephosphorylation","13/662","235/19443",0.0593969074780794,0.301422553657616,0.260584393560388,"Cdc25a/Ppp1r2/Ptpre/Ptp4a2/Ptprj/Ptprz1/Bod1/Gnai2/Ubash3b/Cdca2/Ptpn2/Ppp1cc/Ssh1",13
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","7/662","102/19443",0.0594212137298064,0.301422553657616,0.260584393560388,"Strap/Furin/Xbp1/Pmepa1/Sdcbp/Ltbp1/Itga3",7
"GO:0046849","bone remodeling","7/662","102/19443",0.0594212137298064,0.301422553657616,0.260584393560388,"Adam8/Src/Ptk2b/Ubash3b/Ppargc1b/Plekhm1/Tfrc",7
"GO:0010830","regulation of myotube differentiation","5/662","62/19443",0.0596371404853348,0.301422553657616,0.260584393560388,"Capn2/Xbp1/Il4ra/Ehd1/Cyp26b1",5
"GO:0016202","regulation of striated muscle tissue development","10/662","167/19443",0.0598674535254252,0.301422553657616,0.260584393560388,"Akirin1/Ccnb1/Tgfbr1/Jarid2/Kat2a/Cenpf/Hmgcr/Cdk1/Sox15/Cyp26b1",10
"GO:1903363","negative regulation of cellular protein catabolic process","6/662","82/19443",0.0606965412460157,0.301422553657616,0.260584393560388,"Vps35/Ube2j1/Furin/Uchl5/Sdcbp/Ubac2",6
"GO:0000054","ribosomal subunit export from nucleus","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Abce1/Xpo1",2
"GO:0000491","small nucleolar ribonucleoprotein complex assembly","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Ruvbl2/Znhit3",2
"GO:0001542","ovulation from ovarian follicle","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Nrip1/Adamts1",2
"GO:0003091","renal water homeostasis","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Aqp3/Akr1b3",2
"GO:0006086","acetyl-CoA biosynthetic process from pyruvate","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Dld/Dlat",2
"GO:0006490","oligosaccharide-lipid intermediate biosynthetic process","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Nus1/Alg10b",2
"GO:0009086","methionine biosynthetic process","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Mthfd1/Enoph1",2
"GO:0019896","axonal transport of mitochondrion","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Hif1a/Trak1",2
"GO:0032353","negative regulation of hormone biosynthetic process","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Nfkb1/Atp1a1",2
"GO:0033750","ribosome localization","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Abce1/Xpo1",2
"GO:0051024","positive regulation of immunoglobulin secretion","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Il33/Xbp1",2
"GO:0052646","alditol phosphate metabolic process","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Gpd2/Gpd1l",2
"GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Rabgef1/Ptprj",2
"GO:0061450","trophoblast cell migration","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Calr/Arhgdib",2
"GO:0071294","cellular response to zinc ion","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Mt1/Mt2",2
"GO:0071712","ER-associated misfolded protein catabolic process","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Sdf2l1/Derl1",2
"GO:0072044","collecting duct development","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Dlg5/Akr1b3",2
"GO:0072376","protein activation cascade","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Fbln1/Mvp",2
"GO:0099639","neurotransmitter receptor transport, endosome to plasma membrane","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Vps35/Rab11a",2
"GO:1904152","regulation of retrograde protein transport, ER to cytosol","2/662","12/19443",0.0609517620256633,0.301422553657616,0.260584393560388,"Ube2j1/Ubac2",2
"GO:0043588","skin development","15/662","283/19443",0.0611062165247048,0.301422553657616,0.260584393560388,"Akt1/Itga6/Krt6b/Krt6a/Gpr89/Casp3/Cdh3/Zmpste24/Met/Pphln1/Sfn/Krt16/Ctsl/Itga3/Cyp26b1",15
"GO:1903037","regulation of leukocyte cell-cell adhesion","15/662","283/19443",0.0611062165247048,0.301422553657616,0.260584393560388,"Ass1/Akt1/Adam8/Flot2/Xbp1/Il4ra/Cd44/Icam1/Casp3/Dlg5/Hsp90aa1/Ptpn2/Prnp/Rps3/Tfrc",15
"GO:1990823","response to leukemia inhibitory factor","15/662","283/19443",0.0611062165247048,0.301422553657616,0.260584393560388,"Socs3/Mtf2/Nfyb/B3gnt2/Xbp1/Enah/Spry2/Jarid2/Ctbp2/Icam1/Slc25a5/Mat2a/Sbno2/Cacybp/Tfrc",15
"GO:1990830","cellular response to leukemia inhibitory factor","15/662","283/19443",0.0611062165247048,0.301422553657616,0.260584393560388,"Socs3/Mtf2/Nfyb/B3gnt2/Xbp1/Enah/Spry2/Jarid2/Ctbp2/Icam1/Slc25a5/Mat2a/Sbno2/Cacybp/Tfrc",15
"GO:0034728","nucleosome organization","8/662","124/19443",0.0615111791302853,0.303096663049231,0.262031686655328,"Nasp/Anp32e/Asf1a/Set/Nap1l1/Mcm2/Ipo4/Grwd1",8
"GO:0033046","negative regulation of sister chromatid segregation","4/662","44/19443",0.0619165660869167,0.304100331246565,0.262899373115297,"Rad21/Bub3/Ccnb1/Aurkb",4
"GO:0043331","response to dsRNA","4/662","44/19443",0.0619165660869167,0.304100331246565,0.262899373115297,"Nfkbia/Nfkb1/Stat1/Ddx21",4
"GO:0051898","negative regulation of protein kinase B signaling","4/662","44/19443",0.0619165660869167,0.304100331246565,0.262899373115297,"Mmp3/Ptprj/Cib1/Phlda3",4
"GO:0044264","cellular polysaccharide metabolic process","7/662","103/19443",0.0619780424132981,0.304100331246565,0.262899373115297,"Akt1/Ppp1r2/B3gnt2/B4galt5/Gfpt1/Hs2st1/Ext2",7
"GO:0006475","internal protein amino acid acetylation","9/662","146/19443",0.0621431661784393,0.304587183538437,0.263320264344874,"Morf4l2/Mdh2/Actl6a/Ruvbl2/Morf4l1/Kat2a/Zmpste24/Rps6ka4/Iws1",9
"GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","3/662","27/19443",0.062751506298394,0.305624301487015,0.264216868624817,"Sdf2l1/Derl1/Yme1l1",3
"GO:0008340","determination of adult lifespan","3/662","27/19443",0.062751506298394,0.305624301487015,0.264216868624817,"Ide/Suv39h1/Zmpste24",3
"GO:0010458","exit from mitosis","3/662","27/19443",0.062751506298394,0.305624301487015,0.264216868624817,"Ube2s/Cdca5/Clasp1",3
"GO:0010939","regulation of necrotic cell death","3/662","27/19443",0.062751506298394,0.305624301487015,0.264216868624817,"Ndufc2/Tspo/Ppif",3
"GO:0048745","smooth muscle tissue development","3/662","27/19443",0.062751506298394,0.305624301487015,0.264216868624817,"Zfand5/Schip1/Tiparp",3
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/662","27/19443",0.062751506298394,0.305624301487015,0.264216868624817,"Pea15a/Icam1/Hmgb2",3
"GO:0034605","cellular response to heat","5/662","63/19443",0.0630509123769335,0.306436716094834,0.264919213440522,"Rbbp7/Ier5/Hspa9/Eif2s1/Hsp90aa1",5
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","5/662","63/19443",0.0630509123769335,0.306436716094834,0.264919213440522,"Xbp1/Creb3/Casp3/Ptpn2/Hyou1",5
"GO:0043242","negative regulation of protein-containing complex disassembly","6/662","83/19443",0.0636380145883077,0.308965234692393,0.267105156321557,"Mtpn/Twf1/Clasp1/Evl/Cib1/Ubqln4",6
"GO:0001890","placenta development","10/662","169/19443",0.0638106158970843,0.30939671579584,0.267478178314471,"Junb/Socs3/Akt1/Fosl1/Dazap1/Tmed2/Dnajb6/Met/Hif1a/Ctsl",10
"GO:0043467","regulation of generation of precursor metabolites and energy","8/662","125/19443",0.0638607673884101,0.30939671579584,0.267478178314471,"Akt1/Ccnb1/Ide/Gfpt1/Chchd10/Ppif/Hif1a/Cdk1",8
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","11/662","192/19443",0.0645750381927437,0.312328630240633,0.270012863056194,"Acvr1/Src/Cd44/Icam1/Ptprj/Itgb1/Ptprz1/Arl2bp/Ptk2b/Efna5/Prnp",11
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","7/662","104/19443",0.064601075402433,0.312328630240633,0.270012863056194,"Strap/Furin/Xbp1/Pmepa1/Sdcbp/Ltbp1/Itga3",7
"GO:0042593","glucose homeostasis","14/662","262/19443",0.0651823840240303,0.314809800375202,0.27215787246903,"Slc16a1/Nadk/Akt1/Tra2b/Xbp1/Map4k4/Icam1/Cyb5r4/Hmgcr/Met/Efna5/Ptpn2/Hif1a/Eny2",14
"GO:0007611","learning or memory","15/662","286/19443",0.0656390912824273,0.316684634558851,0.273778695207224,"Ldlr/Casp3/Kat2a/Itgb1/Ptprz1/Hmgcr/Ythdf1/Atxn1/Arf4/Hif1a/Prnp/Gmfb/Picalm/Kras/Itga3",15
"GO:1901861","regulation of muscle tissue development","10/662","170/19443",0.065843424158421,0.317339214244236,0.274344589325906,"Akirin1/Ccnb1/Tgfbr1/Jarid2/Kat2a/Cenpf/Hmgcr/Cdk1/Sox15/Cyp26b1",10
"GO:0017001","antibiotic catabolic process","4/662","45/19443",0.0662097812017129,0.318109780368313,0.275010755489334,"Prdx4/Esd/Txnrd1/Akr1b8",4
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/662","45/19443",0.0662097812017129,0.318109780368313,0.275010755489334,"Pea15a/Fem1b/Icam1/Hmgb2",4
"GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","4/662","45/19443",0.0662097812017129,0.318109780368313,0.275010755489334,"Tgfbr1/Fos/Nfkb1/Hif1a",4
"GO:0048771","tissue remodeling","11/662","193/19443",0.0664871595904656,0.318297205567814,0.275172787432058,"Adam8/B4galt1/Jag1/Src/Flna/Ptk2b/Ubash3b/Hif1a/Ppargc1b/Plekhm1/Tfrc",11
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","9/662","148/19443",0.0665127107785595,0.318297205567814,0.275172787432058,"Zfand2a/Il33/Akt1/Uchl5/Sdcbp/Dda1/Ptk2b/Ubqln4/Rad23b",9
"GO:0007029","endoplasmic reticulum organization","5/662","64/19443",0.0665725502886049,0.318297205567814,0.275172787432058,"Sec61a1/Tram2/Atl3/Tor1aip2/Arl6ip1",5
"GO:0090398","cellular senescence","5/662","64/19443",0.0665725502886049,0.318297205567814,0.275172787432058,"Calr/Smc6/Suv39h1/Zmpste24/Kras",5
"GO:0032606","type I interferon production","6/662","84/19443",0.0666619850691571,0.318297205567814,0.275172787432058,"Myd88/Zfp64/Rnf26/Hmgb2/Stat1/Traf3",6
"GO:0034103","regulation of tissue remodeling","6/662","84/19443",0.0666619850691571,0.318297205567814,0.275172787432058,"Adam8/B4galt1/Ubash3b/Ppargc1b/Plekhm1/Tfrc",6
"GO:0033500","carbohydrate homeostasis","14/662","263/19443",0.0668089156516162,0.31866956464579,0.275494697532492,"Slc16a1/Nadk/Akt1/Tra2b/Xbp1/Map4k4/Icam1/Cyb5r4/Hmgcr/Met/Efna5/Ptpn2/Hif1a/Eny2",14
"GO:0048511","rhythmic process","15/662","287/19443",0.0671989053714893,0.319531351749643,0.276239725623824,"Impdh2/Ass1/Ahcy/Schip1/Src/Tardbp/Suv39h1/Gfpt1/Kdm2a/Mat2a/Cdk1/Nrip1/Ppp1cc/Adamts1/Dyrk1a",15
"GO:0043487","regulation of RNA stability","7/662","105/19443",0.0672904225239712,0.319531351749643,0.276239725623824,"Carhsp1/Myd88/Tardbp/Ythdf3/Hnrnpa0/Dkc1/Pabpc4",7
"GO:0048634","regulation of muscle organ development","10/662","171/19443",0.0679172541029416,0.319531351749643,0.276239725623824,"Akirin1/Ccnb1/Tgfbr1/Jarid2/Kat2a/Cenpf/Hmgcr/Cdk1/Sox15/Cyp26b1",10
"GO:0031348","negative regulation of defense response","12/662","217/19443",0.0683155733442489,0.319531351749643,0.276239725623824,"Vps35/Socs3/Rabgef1/Ldlr/Cd44/Ythdf3/Gfer/Nfkb1/Adar/Rnf26/Ptpn2/Sod1",12
"GO:0006336","DNA replication-independent nucleosome assembly","3/662","28/19443",0.0685727210342898,0.319531351749643,0.276239725623824,"Nasp/Asf1a/Ipo4",3
"GO:0034508","centromere complex assembly","3/662","28/19443",0.0685727210342898,0.319531351749643,0.276239725623824,"Nasp/Cenpt/Cenpa",3
"GO:0043090","amino acid import","3/662","28/19443",0.0685727210342898,0.319531351749643,0.276239725623824,"Slc1a5/Slc7a1/Arl6ip1",3
"GO:0043901","negative regulation of multi-organism process","3/662","28/19443",0.0685727210342898,0.319531351749643,0.276239725623824,"Prdx4/Calr/Arhgdib",3
"GO:0048820","hair follicle maturation","3/662","28/19443",0.0685727210342898,0.319531351749643,0.276239725623824,"Akt1/Cdh3/Ctsl",3
"GO:0070296","sarcoplasmic reticulum calcium ion transport","3/662","28/19443",0.0685727210342898,0.319531351749643,0.276239725623824,"Atp2a2/Zmpste24/Gsto1",3
"GO:1903313","positive regulation of mRNA metabolic process","6/662","85/19443",0.0697683902095258,0.319531351749643,0.276239725623824,"Dazap1/Tra2b/Ccnb1/Rbm3/Ythdf3/Zfp64",6
"GO:0014812","muscle cell migration","7/662","106/19443",0.0700461484608287,0.319531351749643,0.276239725623824,"Akirin1/Itgb1bp1/Src/Met/Arpc5/Adamts1/Ssh1",7
"GO:0046474","glycerophospholipid biosynthetic process","7/662","106/19443",0.0700461484608287,0.319531351749643,0.276239725623824,"Pigq/Capn2/Cdipt/Pigk/Ptdss2/Impa1/Pigf",7
"GO:0048145","regulation of fibroblast proliferation","7/662","106/19443",0.0700461484608287,0.319531351749643,0.276239725623824,"Ccna2/Ccnb1/Fbln1/Ptprz1/Fth1/Zmpste24/Sod2",7
"GO:0006094","gluconeogenesis","5/662","65/19443",0.0702016115739035,0.319531351749643,0.276239725623824,"Tpi1/Gpd2/Fam3c/Ptpn2/Hif1a",5
"GO:0033047","regulation of mitotic sister chromatid segregation","5/662","65/19443",0.0702016115739035,0.319531351749643,0.276239725623824,"Rad21/Bub3/Tacc3/Ccnb1/Aurkb",5
"GO:0033627","cell adhesion mediated by integrin","5/662","65/19443",0.0702016115739035,0.319531351749643,0.276239725623824,"Itgb1bp1/Itga6/Icam1/Itgb1/Cib1",5
"GO:0086003","cardiac muscle cell contraction","5/662","65/19443",0.0702016115739035,0.319531351749643,0.276239725623824,"Atp2a2/Nup155/Flna/Gpd1l/Atp1a1",5
"GO:0002091","negative regulation of receptor internalization","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Sdcbp/Ankrd13a",2
"GO:0002638","negative regulation of immunoglobulin production","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Il33/Thoc1",2
"GO:0006491","N-glycan processing","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Prkcsh/Gnptab",2
"GO:0006544","glycine metabolic process","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Gart/Gcsh",2
"GO:0006620","posttranslational protein targeting to endoplasmic reticulum membrane","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Sec61a1/Sec63",2
"GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Cad/Dtymk",2
"GO:0010839","negative regulation of keratinocyte proliferation","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Sfn/Ctsl",2
"GO:0010885","regulation of cholesterol storage","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Ttc39b/Ehd1",2
"GO:0010918","positive regulation of mitochondrial membrane potential","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Ndufc2/Akt1",2
"GO:0031145","anaphase-promoting complex-dependent catabolic process","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Ube2s/Cdc20",2
"GO:0032351","negative regulation of hormone metabolic process","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Nfkb1/Atp1a1",2
"GO:0035435","phosphate ion transmembrane transport","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Xpr1/Slc20a1",2
"GO:0035751","regulation of lysosomal lumen pH","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Tmem165/Atp6v0c",2
"GO:0042402","cellular biogenic amine catabolic process","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Sat1/Smox",2
"GO:0042454","ribonucleoside catabolic process","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Ahcy/Adal",2
"GO:0045722","positive regulation of gluconeogenesis","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Ptpn2/Hif1a",2
"GO:0046831","regulation of RNA export from nucleus","2/662","13/19443",0.0704511258995599,0.319531351749643,0.276239725623824,"Cpsf6/Iws1",2
